file_name,breed_name,type
n02097474_1070,Tibetan_terrier,test
n02097474_1023,Tibetan_terrier,test
n02097474_4287,Tibetan_terrier,test
n02097474_5700,Tibetan_terrier,test
n02097474_2913,Tibetan_terrier,test
n02097474_529,Tibetan_terrier,test
n02097474_3055,Tibetan_terrier,test
n02097474_86,Tibetan_terrier,test
n02097474_5343,Tibetan_terrier,test
n02097474_8670,Tibetan_terrier,test
n02097474_5208,Tibetan_terrier,test
n02097474_1661,Tibetan_terrier,test
n02097474_1859,Tibetan_terrier,test
n02097474_1962,Tibetan_terrier,test
n02097474_1967,Tibetan_terrier,test
n02097474_2849,Tibetan_terrier,test
n02097474_6671,Tibetan_terrier,test
n02097474_7413,Tibetan_terrier,test
n02097474_5770,Tibetan_terrier,test
n02097474_1728,Tibetan_terrier,test
n02097474_6102,Tibetan_terrier,test
n02097474_1774,Tibetan_terrier,test
n02097474_3461,Tibetan_terrier,test
n02097474_393,Tibetan_terrier,test
n02097474_1990,Tibetan_terrier,test
n02097474_7227,Tibetan_terrier,test
n02097474_124,Tibetan_terrier,test
n02097474_2113,Tibetan_terrier,test
n02097474_2778,Tibetan_terrier,test
n02097474_8569,Tibetan_terrier,test
n02097474_1278,Tibetan_terrier,test
n02097658_10997,silky_terrier,test
n02097658_9330,silky_terrier,test
n02097658_2330,silky_terrier,test
n02097658_1065,silky_terrier,test
n02097658_1793,silky_terrier,test
n02097658_10854,silky_terrier,test
n02097658_366,silky_terrier,test
n02097658_2173,silky_terrier,test
n02097658_349,silky_terrier,test
n02097658_5548,silky_terrier,test
n02097658_9043,silky_terrier,test
n02097658_8095,silky_terrier,test
n02097658_1227,silky_terrier,test
n02097658_2117,silky_terrier,test
n02097658_2535,silky_terrier,test
n02097658_9300,silky_terrier,test
n02097658_6672,silky_terrier,test
n02097658_6784,silky_terrier,test
n02097658_10567,silky_terrier,test
n02097658_950,silky_terrier,test
n02097658_9407,silky_terrier,test
n02097658_552,silky_terrier,test
n02097658_2824,silky_terrier,test
n02097658_1018,silky_terrier,test
n02097658_8653,silky_terrier,test
n02097658_3207,silky_terrier,test
n02097658_6300,silky_terrier,test
n02097658_7445,silky_terrier,test
n02097658_1567,silky_terrier,test
n02097658_9723,silky_terrier,test
n02097658_3345,silky_terrier,test
n02097658_727,silky_terrier,test
n02097658_1356,silky_terrier,test
n02097658_2048,silky_terrier,test
n02097658_2523,silky_terrier,test
n02097658_6014,silky_terrier,test
n02097658_11020,silky_terrier,test
n02097658_953,silky_terrier,test
n02097658_9136,silky_terrier,test
n02097658_2087,silky_terrier,test
n02097658_7619,silky_terrier,test
n02097658_1307,silky_terrier,test
n02097658_942,silky_terrier,test
n02097658_5420,silky_terrier,test
n02097658_427,silky_terrier,test
n02097658_646,silky_terrier,test
n02097658_4890,silky_terrier,test
n02097658_5223,silky_terrier,test
n02097658_1100,silky_terrier,test
n02097658_1469,silky_terrier,test
n02097658_1868,silky_terrier,test
n02097658_6546,silky_terrier,test
n02097658_98,silky_terrier,test
n02097658_1137,silky_terrier,test
n02097658_1910,silky_terrier,test
n02097658_6351,silky_terrier,test
n02097658_1516,silky_terrier,test
n02097658_4231,silky_terrier,test
n02097658_641,silky_terrier,test
n02097658_11118,silky_terrier,test
n02097658_9017,silky_terrier,test
n02097658_214,silky_terrier,test
n02097658_2114,silky_terrier,test
n02097658_7162,silky_terrier,test
n02097658_3484,silky_terrier,test
n02097658_7970,silky_terrier,test
n02097658_11313,silky_terrier,test
n02097658_422,silky_terrier,test
n02097658_141,silky_terrier,test
n02097658_2054,silky_terrier,test
n02097658_1112,silky_terrier,test
n02097658_1797,silky_terrier,test
n02097658_4992,silky_terrier,test
n02097658_5273,silky_terrier,test
n02097658_1503,silky_terrier,test
n02097658_9987,silky_terrier,test
n02097658_10289,silky_terrier,test
n02097658_4728,silky_terrier,test
n02097658_1690,silky_terrier,test
n02097658_9222,silky_terrier,test
n02097658_10020,silky_terrier,test
n02097658_6017,silky_terrier,test
n02097658_5535,silky_terrier,test
n02098105_1234,soft-coated_wheaten_terrier,test
n02098105_4005,soft-coated_wheaten_terrier,test
n02098105_3142,soft-coated_wheaten_terrier,test
n02098105_773,soft-coated_wheaten_terrier,test
n02098105_3374,soft-coated_wheaten_terrier,test
n02098105_1139,soft-coated_wheaten_terrier,test
n02098105_3989,soft-coated_wheaten_terrier,test
n02098105_2942,soft-coated_wheaten_terrier,test
n02098105_1024,soft-coated_wheaten_terrier,test
n02098105_3730,soft-coated_wheaten_terrier,test
n02098105_1078,soft-coated_wheaten_terrier,test
n02098105_597,soft-coated_wheaten_terrier,test
n02098105_2103,soft-coated_wheaten_terrier,test
n02098105_562,soft-coated_wheaten_terrier,test
n02098105_3377,soft-coated_wheaten_terrier,test
n02098105_539,soft-coated_wheaten_terrier,test
n02098105_3163,soft-coated_wheaten_terrier,test
n02098105_1532,soft-coated_wheaten_terrier,test
n02098105_2404,soft-coated_wheaten_terrier,test
n02098105_732,soft-coated_wheaten_terrier,test
n02098105_1998,soft-coated_wheaten_terrier,test
n02098105_1306,soft-coated_wheaten_terrier,test
n02098105_3662,soft-coated_wheaten_terrier,test
n02098105_707,soft-coated_wheaten_terrier,test
n02098105_1152,soft-coated_wheaten_terrier,test
n02098105_2435,soft-coated_wheaten_terrier,test
n02098105_3591,soft-coated_wheaten_terrier,test
n02098105_2460,soft-coated_wheaten_terrier,test
n02098105_91,soft-coated_wheaten_terrier,test
n02098105_1615,soft-coated_wheaten_terrier,test
n02098105_2078,soft-coated_wheaten_terrier,test
n02098105_1092,soft-coated_wheaten_terrier,test
n02098105_3700,soft-coated_wheaten_terrier,test
n02098105_82,soft-coated_wheaten_terrier,test
n02098105_3924,soft-coated_wheaten_terrier,test
n02098105_2639,soft-coated_wheaten_terrier,test
n02098105_3348,soft-coated_wheaten_terrier,test
n02098105_3731,soft-coated_wheaten_terrier,test
n02098105_3664,soft-coated_wheaten_terrier,test
n02098105_190,soft-coated_wheaten_terrier,test
n02098105_1089,soft-coated_wheaten_terrier,test
n02098105_2725,soft-coated_wheaten_terrier,test
n02098105_1419,soft-coated_wheaten_terrier,test
n02098105_675,soft-coated_wheaten_terrier,test
n02098105_1564,soft-coated_wheaten_terrier,test
n02098105_3136,soft-coated_wheaten_terrier,test
n02098105_1405,soft-coated_wheaten_terrier,test
n02098105_2550,soft-coated_wheaten_terrier,test
n02098105_2001,soft-coated_wheaten_terrier,test
n02098105_875,soft-coated_wheaten_terrier,test
n02098105_2474,soft-coated_wheaten_terrier,test
n02098105_1396,soft-coated_wheaten_terrier,test
n02098105_779,soft-coated_wheaten_terrier,test
n02098105_3048,soft-coated_wheaten_terrier,test
n02098105_365,soft-coated_wheaten_terrier,test
n02098105_3869,soft-coated_wheaten_terrier,test
n02098286_5930,West_Highland_white_terrier,test
n02098286_1218,West_Highland_white_terrier,test
n02098286_2150,West_Highland_white_terrier,test
n02098286_4827,West_Highland_white_terrier,test
n02098286_1089,West_Highland_white_terrier,test
n02098286_5794,West_Highland_white_terrier,test
n02098286_3293,West_Highland_white_terrier,test
n02098286_3476,West_Highland_white_terrier,test
n02098286_6123,West_Highland_white_terrier,test
n02098286_4250,West_Highland_white_terrier,test
n02098286_830,West_Highland_white_terrier,test
n02098286_5319,West_Highland_white_terrier,test
n02098286_600,West_Highland_white_terrier,test
n02098286_3995,West_Highland_white_terrier,test
n02098286_2863,West_Highland_white_terrier,test
n02098286_617,West_Highland_white_terrier,test
n02098286_3462,West_Highland_white_terrier,test
n02098286_4120,West_Highland_white_terrier,test
n02098286_1036,West_Highland_white_terrier,test
n02098286_225,West_Highland_white_terrier,test
n02098286_2685,West_Highland_white_terrier,test
n02098286_2454,West_Highland_white_terrier,test
n02098286_545,West_Highland_white_terrier,test
n02098286_840,West_Highland_white_terrier,test
n02098286_141,West_Highland_white_terrier,test
n02098286_3075,West_Highland_white_terrier,test
n02098286_1705,West_Highland_white_terrier,test
n02098286_6129,West_Highland_white_terrier,test
n02098286_4011,West_Highland_white_terrier,test
n02098286_1224,West_Highland_white_terrier,test
n02098286_4689,West_Highland_white_terrier,test
n02098286_1551,West_Highland_white_terrier,test
n02098286_2299,West_Highland_white_terrier,test
n02098286_749,West_Highland_white_terrier,test
n02098286_4106,West_Highland_white_terrier,test
n02098286_3124,West_Highland_white_terrier,test
n02098286_3911,West_Highland_white_terrier,test
n02098286_945,West_Highland_white_terrier,test
n02098286_5052,West_Highland_white_terrier,test
n02098286_721,West_Highland_white_terrier,test
n02098286_260,West_Highland_white_terrier,test
n02098286_4821,West_Highland_white_terrier,test
n02098286_1910,West_Highland_white_terrier,test
n02098286_1591,West_Highland_white_terrier,test
n02098286_2895,West_Highland_white_terrier,test
n02098286_1160,West_Highland_white_terrier,test
n02098286_1989,West_Highland_white_terrier,test
n02098286_5234,West_Highland_white_terrier,test
n02098286_5015,West_Highland_white_terrier,test
n02098286_1502,West_Highland_white_terrier,test
n02098286_1124,West_Highland_white_terrier,test
n02098286_3424,West_Highland_white_terrier,test
n02098286_238,West_Highland_white_terrier,test
n02098286_5604,West_Highland_white_terrier,test
n02098286_1009,West_Highland_white_terrier,test
n02098286_4370,West_Highland_white_terrier,test
n02098286_92,West_Highland_white_terrier,test
n02098286_43,West_Highland_white_terrier,test
n02098286_4154,West_Highland_white_terrier,test
n02098286_642,West_Highland_white_terrier,test
n02098286_6216,West_Highland_white_terrier,test
n02098286_3307,West_Highland_white_terrier,test
n02098286_4414,West_Highland_white_terrier,test
n02098286_5197,West_Highland_white_terrier,test
n02098286_104,West_Highland_white_terrier,test
n02098286_5353,West_Highland_white_terrier,test
n02098286_4364,West_Highland_white_terrier,test
n02098286_4176,West_Highland_white_terrier,test
n02098286_2444,West_Highland_white_terrier,test
n02098413_2911,Lhasa,test
n02098413_3095,Lhasa,test
n02098413_16861,Lhasa,test
n02098413_1454,Lhasa,test
n02098413_1480,Lhasa,test
n02098413_11385,Lhasa,test
n02098413_751,Lhasa,test
n02098413_20499,Lhasa,test
n02098413_9259,Lhasa,test
n02098413_14191,Lhasa,test
n02098413_3285,Lhasa,test
n02098413_7546,Lhasa,test
n02098413_17759,Lhasa,test
n02098413_14785,Lhasa,test
n02098413_1702,Lhasa,test
n02098413_5594,Lhasa,test
n02098413_3561,Lhasa,test
n02098413_14953,Lhasa,test
n02098413_8151,Lhasa,test
n02098413_387,Lhasa,test
n02098413_8273,Lhasa,test
n02098413_6923,Lhasa,test
n02098413_2490,Lhasa,test
n02098413_7144,Lhasa,test
n02098413_5476,Lhasa,test
n02098413_14264,Lhasa,test
n02098413_20356,Lhasa,test
n02098413_8214,Lhasa,test
n02098413_9550,Lhasa,test
n02098413_3741,Lhasa,test
n02098413_11519,Lhasa,test
n02098413_2584,Lhasa,test
n02098413_8397,Lhasa,test
n02098413_624,Lhasa,test
n02098413_11048,Lhasa,test
n02098413_2620,Lhasa,test
n02098413_8771,Lhasa,test
n02098413_2169,Lhasa,test
n02098413_575,Lhasa,test
n02098413_1713,Lhasa,test
n02098413_7441,Lhasa,test
n02098413_8297,Lhasa,test
n02098413_1107,Lhasa,test
n02098413_1137,Lhasa,test
n02098413_342,Lhasa,test
n02098413_7910,Lhasa,test
n02098413_3798,Lhasa,test
n02098413_3114,Lhasa,test
n02098413_3411,Lhasa,test
n02098413_5638,Lhasa,test
n02098413_4115,Lhasa,test
n02098413_2400,Lhasa,test
n02098413_8687,Lhasa,test
n02098413_4592,Lhasa,test
n02098413_6039,Lhasa,test
n02098413_13638,Lhasa,test
n02098413_49,Lhasa,test
n02098413_1355,Lhasa,test
n02098413_7571,Lhasa,test
n02098413_2639,Lhasa,test
n02098413_20614,Lhasa,test
n02098413_2954,Lhasa,test
n02098413_2199,Lhasa,test
n02098413_4141,Lhasa,test
n02098413_8575,Lhasa,test
n02098413_8001,Lhasa,test
n02098413_5409,Lhasa,test
n02098413_17369,Lhasa,test
n02098413_6737,Lhasa,test
n02098413_10590,Lhasa,test
n02098413_2851,Lhasa,test
n02098413_1471,Lhasa,test
n02098413_6612,Lhasa,test
n02098413_2536,Lhasa,test
n02098413_754,Lhasa,test
n02098413_3428,Lhasa,test
n02098413_9810,Lhasa,test
n02098413_1719,Lhasa,test
n02098413_333,Lhasa,test
n02098413_6535,Lhasa,test
n02098413_611,Lhasa,test
n02098413_4667,Lhasa,test
n02098413_7916,Lhasa,test
n02098413_18663,Lhasa,test
n02098413_6837,Lhasa,test
n02098413_4316,Lhasa,test
n02099267_4494,flat-coated_retriever,test
n02099267_4681,flat-coated_retriever,test
n02099267_862,flat-coated_retriever,test
n02099267_1451,flat-coated_retriever,test
n02099267_3092,flat-coated_retriever,test
n02099267_2786,flat-coated_retriever,test
n02099267_4167,flat-coated_retriever,test
n02099267_911,flat-coated_retriever,test
n02099267_2419,flat-coated_retriever,test
n02099267_913,flat-coated_retriever,test
n02099267_693,flat-coated_retriever,test
n02099267_3431,flat-coated_retriever,test
n02099267_1142,flat-coated_retriever,test
n02099267_2259,flat-coated_retriever,test
n02099267_1942,flat-coated_retriever,test
n02099267_3390,flat-coated_retriever,test
n02099267_5427,flat-coated_retriever,test
n02099267_931,flat-coated_retriever,test
n02099267_4906,flat-coated_retriever,test
n02099267_3433,flat-coated_retriever,test
n02099267_5155,flat-coated_retriever,test
n02099267_730,flat-coated_retriever,test
n02099267_2040,flat-coated_retriever,test
n02099267_1274,flat-coated_retriever,test
n02099267_4278,flat-coated_retriever,test
n02099267_3597,flat-coated_retriever,test
n02099267_3494,flat-coated_retriever,test
n02099267_838,flat-coated_retriever,test
n02099267_566,flat-coated_retriever,test
n02099267_5089,flat-coated_retriever,test
n02099267_353,flat-coated_retriever,test
n02099267_5549,flat-coated_retriever,test
n02099267_2284,flat-coated_retriever,test
n02099267_1018,flat-coated_retriever,test
n02099267_3044,flat-coated_retriever,test
n02099267_3077,flat-coated_retriever,test
n02099267_3588,flat-coated_retriever,test
n02099267_1184,flat-coated_retriever,test
n02099267_3130,flat-coated_retriever,test
n02099267_2608,flat-coated_retriever,test
n02099267_1922,flat-coated_retriever,test
n02099267_2121,flat-coated_retriever,test
n02099267_3097,flat-coated_retriever,test
n02099267_1470,flat-coated_retriever,test
n02099267_5415,flat-coated_retriever,test
n02099267_2607,flat-coated_retriever,test
n02099267_3428,flat-coated_retriever,test
n02099267_1095,flat-coated_retriever,test
n02099267_2427,flat-coated_retriever,test
n02099267_2314,flat-coated_retriever,test
n02099267_2987,flat-coated_retriever,test
n02099267_1909,flat-coated_retriever,test
n02099429_3119,curly-coated_retriever,test
n02099429_458,curly-coated_retriever,test
n02099429_1773,curly-coated_retriever,test
n02099429_1068,curly-coated_retriever,test
n02099429_1239,curly-coated_retriever,test
n02099429_1472,curly-coated_retriever,test
n02099429_2335,curly-coated_retriever,test
n02099429_1804,curly-coated_retriever,test
n02099429_448,curly-coated_retriever,test
n02099429_3023,curly-coated_retriever,test
n02099429_2374,curly-coated_retriever,test
n02099429_2570,curly-coated_retriever,test
n02099429_411,curly-coated_retriever,test
n02099429_3077,curly-coated_retriever,test
n02099429_3276,curly-coated_retriever,test
n02099429_745,curly-coated_retriever,test
n02099429_248,curly-coated_retriever,test
n02099429_2650,curly-coated_retriever,test
n02099429_1150,curly-coated_retriever,test
n02099429_120,curly-coated_retriever,test
n02099429_1377,curly-coated_retriever,test
n02099429_1744,curly-coated_retriever,test
n02099429_3187,curly-coated_retriever,test
n02099429_664,curly-coated_retriever,test
n02099429_1627,curly-coated_retriever,test
n02099429_583,curly-coated_retriever,test
n02099429_109,curly-coated_retriever,test
n02099429_2227,curly-coated_retriever,test
n02099429_2504,curly-coated_retriever,test
n02099429_708,curly-coated_retriever,test
n02099429_2119,curly-coated_retriever,test
n02099429_3194,curly-coated_retriever,test
n02099429_869,curly-coated_retriever,test
n02099429_2608,curly-coated_retriever,test
n02099429_2936,curly-coated_retriever,test
n02099429_1342,curly-coated_retriever,test
n02099429_1593,curly-coated_retriever,test
n02099429_3371,curly-coated_retriever,test
n02099429_3033,curly-coated_retriever,test
n02099429_814,curly-coated_retriever,test
n02099429_198,curly-coated_retriever,test
n02099429_1883,curly-coated_retriever,test
n02099429_402,curly-coated_retriever,test
n02099429_1504,curly-coated_retriever,test
n02099429_910,curly-coated_retriever,test
n02099429_1433,curly-coated_retriever,test
n02099429_1793,curly-coated_retriever,test
n02099429_1039,curly-coated_retriever,test
n02099429_2393,curly-coated_retriever,test
n02099429_853,curly-coated_retriever,test
n02099429_3026,curly-coated_retriever,test
n02099601_1580,golden_retriever,test
n02099601_215,golden_retriever,test
n02099601_4256,golden_retriever,test
n02099601_6814,golden_retriever,test
n02099601_5655,golden_retriever,test
n02099601_1324,golden_retriever,test
n02099601_345,golden_retriever,test
n02099601_7744,golden_retriever,test
n02099601_100,golden_retriever,test
n02099601_6318,golden_retriever,test
n02099601_2994,golden_retriever,test
n02099601_5366,golden_retriever,test
n02099601_8005,golden_retriever,test
n02099601_2408,golden_retriever,test
n02099601_238,golden_retriever,test
n02099601_7588,golden_retriever,test
n02099601_2440,golden_retriever,test
n02099601_2358,golden_retriever,test
n02099601_5160,golden_retriever,test
n02099601_6577,golden_retriever,test
n02099601_5051,golden_retriever,test
n02099601_5876,golden_retriever,test
n02099601_7119,golden_retriever,test
n02099601_3111,golden_retriever,test
n02099601_3007,golden_retriever,test
n02099601_569,golden_retriever,test
n02099601_2980,golden_retriever,test
n02099601_1259,golden_retriever,test
n02099601_5188,golden_retriever,test
n02099601_5,golden_retriever,test
n02099601_6772,golden_retriever,test
n02099601_3414,golden_retriever,test
n02099601_7993,golden_retriever,test
n02099601_4651,golden_retriever,test
n02099601_3720,golden_retriever,test
n02099601_5132,golden_retriever,test
n02099601_5893,golden_retriever,test
n02099601_8181,golden_retriever,test
n02099601_5544,golden_retriever,test
n02099601_7312,golden_retriever,test
n02099601_3666,golden_retriever,test
n02099601_4312,golden_retriever,test
n02099601_8429,golden_retriever,test
n02099601_2295,golden_retriever,test
n02099601_3097,golden_retriever,test
n02099601_4005,golden_retriever,test
n02099601_4933,golden_retriever,test
n02099601_6233,golden_retriever,test
n02099601_7709,golden_retriever,test
n02099601_3738,golden_retriever,test
n02099712_7605,Labrador_retriever,test
n02099712_3301,Labrador_retriever,test
n02099712_6446,Labrador_retriever,test
n02099712_6421,Labrador_retriever,test
n02099712_4705,Labrador_retriever,test
n02099712_7406,Labrador_retriever,test
n02099712_7963,Labrador_retriever,test
n02099712_3854,Labrador_retriever,test
n02099712_6901,Labrador_retriever,test
n02099712_7493,Labrador_retriever,test
n02099712_7179,Labrador_retriever,test
n02099712_3340,Labrador_retriever,test
n02099712_3258,Labrador_retriever,test
n02099712_5769,Labrador_retriever,test
n02099712_7414,Labrador_retriever,test
n02099712_4550,Labrador_retriever,test
n02099712_5338,Labrador_retriever,test
n02099712_2668,Labrador_retriever,test
n02099712_311,Labrador_retriever,test
n02099712_6646,Labrador_retriever,test
n02099712_7683,Labrador_retriever,test
n02099712_4160,Labrador_retriever,test
n02099712_2897,Labrador_retriever,test
n02099712_365,Labrador_retriever,test
n02099712_6248,Labrador_retriever,test
n02099712_1150,Labrador_retriever,test
n02099712_3364,Labrador_retriever,test
n02099712_3502,Labrador_retriever,test
n02099712_7133,Labrador_retriever,test
n02099712_3980,Labrador_retriever,test
n02099712_7866,Labrador_retriever,test
n02099712_3197,Labrador_retriever,test
n02099712_7775,Labrador_retriever,test
n02099712_6664,Labrador_retriever,test
n02099712_3835,Labrador_retriever,test
n02099712_1414,Labrador_retriever,test
n02099712_384,Labrador_retriever,test
n02099712_4133,Labrador_retriever,test
n02099712_5648,Labrador_retriever,test
n02099712_7164,Labrador_retriever,test
n02099712_3865,Labrador_retriever,test
n02099712_389,Labrador_retriever,test
n02099712_5965,Labrador_retriever,test
n02099712_8051,Labrador_retriever,test
n02099712_6404,Labrador_retriever,test
n02099712_3430,Labrador_retriever,test
n02099712_9373,Labrador_retriever,test
n02099712_6644,Labrador_retriever,test
n02099712_4845,Labrador_retriever,test
n02099712_4543,Labrador_retriever,test
n02099712_719,Labrador_retriever,test
n02099712_2234,Labrador_retriever,test
n02099712_6823,Labrador_retriever,test
n02099712_5261,Labrador_retriever,test
n02099712_610,Labrador_retriever,test
n02099712_221,Labrador_retriever,test
n02099712_4323,Labrador_retriever,test
n02099712_328,Labrador_retriever,test
n02099712_7497,Labrador_retriever,test
n02099712_1229,Labrador_retriever,test
n02099712_1941,Labrador_retriever,test
n02099712_4677,Labrador_retriever,test
n02099712_3769,Labrador_retriever,test
n02099712_3753,Labrador_retriever,test
n02099712_5787,Labrador_retriever,test
n02099712_4177,Labrador_retriever,test
n02099712_2863,Labrador_retriever,test
n02099712_4462,Labrador_retriever,test
n02099712_1660,Labrador_retriever,test
n02099712_3829,Labrador_retriever,test
n02099712_2174,Labrador_retriever,test
n02099849_3283,Chesapeake_Bay_retriever,test
n02099849_1575,Chesapeake_Bay_retriever,test
n02099849_544,Chesapeake_Bay_retriever,test
n02099849_3976,Chesapeake_Bay_retriever,test
n02099849_605,Chesapeake_Bay_retriever,test
n02099849_4636,Chesapeake_Bay_retriever,test
n02099849_3266,Chesapeake_Bay_retriever,test
n02099849_2092,Chesapeake_Bay_retriever,test
n02099849_3723,Chesapeake_Bay_retriever,test
n02099849_2416,Chesapeake_Bay_retriever,test
n02099849_3194,Chesapeake_Bay_retriever,test
n02099849_3429,Chesapeake_Bay_retriever,test
n02099849_727,Chesapeake_Bay_retriever,test
n02099849_3897,Chesapeake_Bay_retriever,test
n02099849_4413,Chesapeake_Bay_retriever,test
n02099849_3316,Chesapeake_Bay_retriever,test
n02099849_3494,Chesapeake_Bay_retriever,test
n02099849_671,Chesapeake_Bay_retriever,test
n02099849_669,Chesapeake_Bay_retriever,test
n02099849_4278,Chesapeake_Bay_retriever,test
n02099849_3563,Chesapeake_Bay_retriever,test
n02099849_3289,Chesapeake_Bay_retriever,test
n02099849_3369,Chesapeake_Bay_retriever,test
n02099849_2020,Chesapeake_Bay_retriever,test
n02099849_1740,Chesapeake_Bay_retriever,test
n02099849_2944,Chesapeake_Bay_retriever,test
n02099849_857,Chesapeake_Bay_retriever,test
n02099849_4549,Chesapeake_Bay_retriever,test
n02099849_140,Chesapeake_Bay_retriever,test
n02099849_3645,Chesapeake_Bay_retriever,test
n02099849_2130,Chesapeake_Bay_retriever,test
n02099849_977,Chesapeake_Bay_retriever,test
n02099849_1349,Chesapeake_Bay_retriever,test
n02099849_4519,Chesapeake_Bay_retriever,test
n02099849_3619,Chesapeake_Bay_retriever,test
n02099849_4646,Chesapeake_Bay_retriever,test
n02099849_31,Chesapeake_Bay_retriever,test
n02099849_3326,Chesapeake_Bay_retriever,test
n02099849_1234,Chesapeake_Bay_retriever,test
n02099849_2646,Chesapeake_Bay_retriever,test
n02099849_2935,Chesapeake_Bay_retriever,test
n02099849_2153,Chesapeake_Bay_retriever,test
n02099849_193,Chesapeake_Bay_retriever,test
n02099849_1068,Chesapeake_Bay_retriever,test
n02099849_541,Chesapeake_Bay_retriever,test
n02099849_2050,Chesapeake_Bay_retriever,test
n02099849_110,Chesapeake_Bay_retriever,test
n02099849_4180,Chesapeake_Bay_retriever,test
n02099849_3149,Chesapeake_Bay_retriever,test
n02099849_2462,Chesapeake_Bay_retriever,test
n02099849_2250,Chesapeake_Bay_retriever,test
n02099849_3207,Chesapeake_Bay_retriever,test
n02099849_4419,Chesapeake_Bay_retriever,test
n02099849_2482,Chesapeake_Bay_retriever,test
n02099849_2573,Chesapeake_Bay_retriever,test
n02099849_2133,Chesapeake_Bay_retriever,test
n02099849_415,Chesapeake_Bay_retriever,test
n02099849_68,Chesapeake_Bay_retriever,test
n02099849_3451,Chesapeake_Bay_retriever,test
n02099849_410,Chesapeake_Bay_retriever,test
n02099849_493,Chesapeake_Bay_retriever,test
n02099849_3911,Chesapeake_Bay_retriever,test
n02099849_3315,Chesapeake_Bay_retriever,test
n02099849_949,Chesapeake_Bay_retriever,test
n02099849_3881,Chesapeake_Bay_retriever,test
n02099849_3346,Chesapeake_Bay_retriever,test
n02099849_1830,Chesapeake_Bay_retriever,test
n02100236_44,German_short-haired_pointer,test
n02100236_1838,German_short-haired_pointer,test
n02100236_5201,German_short-haired_pointer,test
n02100236_3745,German_short-haired_pointer,test
n02100236_3632,German_short-haired_pointer,test
n02100236_2392,German_short-haired_pointer,test
n02100236_185,German_short-haired_pointer,test
n02100236_1916,German_short-haired_pointer,test
n02100236_3289,German_short-haired_pointer,test
n02100236_1634,German_short-haired_pointer,test
n02100236_1244,German_short-haired_pointer,test
n02100236_4235,German_short-haired_pointer,test
n02100236_3714,German_short-haired_pointer,test
n02100236_3283,German_short-haired_pointer,test
n02100236_2466,German_short-haired_pointer,test
n02100236_1652,German_short-haired_pointer,test
n02100236_4566,German_short-haired_pointer,test
n02100236_2824,German_short-haired_pointer,test
n02100236_453,German_short-haired_pointer,test
n02100236_4264,German_short-haired_pointer,test
n02100236_2542,German_short-haired_pointer,test
n02100236_817,German_short-haired_pointer,test
n02100236_3871,German_short-haired_pointer,test
n02100236_2132,German_short-haired_pointer,test
n02100236_3836,German_short-haired_pointer,test
n02100236_3705,German_short-haired_pointer,test
n02100236_320,German_short-haired_pointer,test
n02100236_1741,German_short-haired_pointer,test
n02100236_3259,German_short-haired_pointer,test
n02100236_804,German_short-haired_pointer,test
n02100236_2204,German_short-haired_pointer,test
n02100236_1875,German_short-haired_pointer,test
n02100236_485,German_short-haired_pointer,test
n02100236_689,German_short-haired_pointer,test
n02100236_3025,German_short-haired_pointer,test
n02100236_2493,German_short-haired_pointer,test
n02100236_2314,German_short-haired_pointer,test
n02100236_5538,German_short-haired_pointer,test
n02100236_4783,German_short-haired_pointer,test
n02100236_2423,German_short-haired_pointer,test
n02100236_1941,German_short-haired_pointer,test
n02100236_5505,German_short-haired_pointer,test
n02100236_465,German_short-haired_pointer,test
n02100236_5551,German_short-haired_pointer,test
n02100236_2003,German_short-haired_pointer,test
n02100236_2893,German_short-haired_pointer,test
n02100236_645,German_short-haired_pointer,test
n02100236_2045,German_short-haired_pointer,test
n02100236_2569,German_short-haired_pointer,test
n02100236_3504,German_short-haired_pointer,test
n02100236_5956,German_short-haired_pointer,test
n02100236_4490,German_short-haired_pointer,test
n02100583_9933,vizsla,test
n02100583_2119,vizsla,test
n02100583_11289,vizsla,test
n02100583_5028,vizsla,test
n02100583_10721,vizsla,test
n02100583_12880,vizsla,test
n02100583_11163,vizsla,test
n02100583_11785,vizsla,test
n02100583_12601,vizsla,test
n02100583_3944,vizsla,test
n02100583_9522,vizsla,test
n02100583_13007,vizsla,test
n02100583_14017,vizsla,test
n02100583_14231,vizsla,test
n02100583_6003,vizsla,test
n02100583_3263,vizsla,test
n02100583_12413,vizsla,test
n02100583_11072,vizsla,test
n02100583_6000,vizsla,test
n02100583_9922,vizsla,test
n02100583_11119,vizsla,test
n02100583_12660,vizsla,test
n02100583_3027,vizsla,test
n02100583_14267,vizsla,test
n02100583_7522,vizsla,test
n02100583_13297,vizsla,test
n02100583_3008,vizsla,test
n02100583_10249,vizsla,test
n02100583_12663,vizsla,test
n02100583_2251,vizsla,test
n02100583_12216,vizsla,test
n02100583_5785,vizsla,test
n02100583_13642,vizsla,test
n02100583_899,vizsla,test
n02100583_12308,vizsla,test
n02100583_2736,vizsla,test
n02100583_12,vizsla,test
n02100583_4439,vizsla,test
n02100583_3713,vizsla,test
n02100583_6155,vizsla,test
n02100583_18,vizsla,test
n02100583_3383,vizsla,test
n02100583_5829,vizsla,test
n02100583_2797,vizsla,test
n02100583_2086,vizsla,test
n02100583_12468,vizsla,test
n02100583_12122,vizsla,test
n02100583_13353,vizsla,test
n02100583_13656,vizsla,test
n02100583_1451,vizsla,test
