,file_name,breed_name,type,sample_count
17531,n02105412_3075,kelpie,test,153.0
17532,n02105412_5156,kelpie,test,153.0
17533,n02105412_4038,kelpie,test,153.0
17534,n02105412_1201,kelpie,test,153.0
17535,n02105412_1217,kelpie,test,153.0
17536,n02105412_6476,kelpie,test,153.0
17537,n02105412_5138,kelpie,test,153.0
17538,n02105412_2599,kelpie,test,153.0
17539,n02105412_5983,kelpie,test,153.0
17540,n02105412_4948,kelpie,test,153.0
17541,n02105412_3329,kelpie,test,153.0
17542,n02105412_4873,kelpie,test,153.0
17543,n02105412_7017,kelpie,test,153.0
17544,n02105412_3812,kelpie,test,153.0
17545,n02105412_1530,kelpie,test,153.0
17546,n02105412_7634,kelpie,test,153.0
17547,n02105412_1159,kelpie,test,153.0
17548,n02105412_4778,kelpie,test,153.0
17549,n02105412_1106,kelpie,test,153.0
17550,n02105412_251,kelpie,test,153.0
17551,n02105412_6770,kelpie,test,153.0
17552,n02105412_652,kelpie,test,153.0
17553,n02105412_2700,kelpie,test,153.0
17554,n02105505_4138,komondor,test,154.0
17555,n02105505_3723,komondor,test,154.0
17556,n02105505_2982,komondor,test,154.0
17557,n02105505_4081,komondor,test,154.0
17558,n02105505_2570,komondor,test,154.0
17559,n02105505_475,komondor,test,154.0
17560,n02105505_3647,komondor,test,154.0
17561,n02105505_3716,komondor,test,154.0
17562,n02105505_4090,komondor,test,154.0
17563,n02105505_1293,komondor,test,154.0
17564,n02105505_1018,komondor,test,154.0
17565,n02105505_2872,komondor,test,154.0
17566,n02105505_3957,komondor,test,154.0
17567,n02105505_3409,komondor,test,154.0
17568,n02105505_3617,komondor,test,154.0
17569,n02105505_3652,komondor,test,154.0
17570,n02105505_4115,komondor,test,154.0
17571,n02105505_3967,komondor,test,154.0
17572,n02105505_1988,komondor,test,154.0
17573,n02105505_4186,komondor,test,154.0
17574,n02105505_1090,komondor,test,154.0
17575,n02105505_2155,komondor,test,154.0
17576,n02105505_4417,komondor,test,154.0
17577,n02105505_2548,komondor,test,154.0
17578,n02105505_2760,komondor,test,154.0
17579,n02105505_3030,komondor,test,154.0
17580,n02105505_2699,komondor,test,154.0
17581,n02105505_2886,komondor,test,154.0
17582,n02105505_4021,komondor,test,154.0
17583,n02105505_2465,komondor,test,154.0
17584,n02105505_3781,komondor,test,154.0
17585,n02105505_4458,komondor,test,154.0
17586,n02105505_3887,komondor,test,154.0
17587,n02105505_4436,komondor,test,154.0
17588,n02105505_935,komondor,test,154.0
17589,n02105505_2489,komondor,test,154.0
17590,n02105505_4304,komondor,test,154.0
17591,n02105505_3784,komondor,test,154.0
17592,n02105505_3380,komondor,test,154.0
17593,n02105505_1426,komondor,test,154.0
17594,n02105505_2942,komondor,test,154.0
17595,n02105505_3650,komondor,test,154.0
17596,n02105505_2685,komondor,test,154.0
17597,n02105505_4256,komondor,test,154.0
17598,n02105505_938,komondor,test,154.0
17599,n02105505_4394,komondor,test,154.0
17600,n02105505_4398,komondor,test,154.0
17601,n02105505_1225,komondor,test,154.0
17602,n02105505_2420,komondor,test,154.0
17603,n02105505_3050,komondor,test,154.0
17604,n02105505_3008,komondor,test,154.0
17605,n02105505_441,komondor,test,154.0
17606,n02105505_914,komondor,test,154.0
17607,n02105505_43,komondor,test,154.0
17608,n02105641_8576,Old_English_sheepdog,test,169.0
17609,n02105641_6735,Old_English_sheepdog,test,169.0
17610,n02105641_5776,Old_English_sheepdog,test,169.0
17611,n02105641_10151,Old_English_sheepdog,test,169.0
17612,n02105641_4833,Old_English_sheepdog,test,169.0
17613,n02105641_7902,Old_English_sheepdog,test,169.0
17614,n02105641_2918,Old_English_sheepdog,test,169.0
17615,n02105641_6270,Old_English_sheepdog,test,169.0
17616,n02105641_1295,Old_English_sheepdog,test,169.0
17617,n02105641_9225,Old_English_sheepdog,test,169.0
17618,n02105641_6218,Old_English_sheepdog,test,169.0
17619,n02105641_4677,Old_English_sheepdog,test,169.0
17620,n02105641_9424,Old_English_sheepdog,test,169.0
17621,n02105641_6534,Old_English_sheepdog,test,169.0
17622,n02105641_5049,Old_English_sheepdog,test,169.0
17623,n02105641_313,Old_English_sheepdog,test,169.0
17624,n02105641_7030,Old_English_sheepdog,test,169.0
17625,n02105641_8289,Old_English_sheepdog,test,169.0
17626,n02105641_4997,Old_English_sheepdog,test,169.0
17627,n02105641_10100,Old_English_sheepdog,test,169.0
17628,n02105641_11847,Old_English_sheepdog,test,169.0
17629,n02105641_12614,Old_English_sheepdog,test,169.0
17630,n02105641_12610,Old_English_sheepdog,test,169.0
17631,n02105641_9950,Old_English_sheepdog,test,169.0
17632,n02105641_11651,Old_English_sheepdog,test,169.0
17633,n02105641_7898,Old_English_sheepdog,test,169.0
17634,n02105641_285,Old_English_sheepdog,test,169.0
17635,n02105641_5305,Old_English_sheepdog,test,169.0
17636,n02105641_4975,Old_English_sheepdog,test,169.0
17637,n02105641_11253,Old_English_sheepdog,test,169.0
17638,n02105641_1411,Old_English_sheepdog,test,169.0
17639,n02105641_309,Old_English_sheepdog,test,169.0
17640,n02105641_1966,Old_English_sheepdog,test,169.0
17641,n02105641_9397,Old_English_sheepdog,test,169.0
17642,n02105641_13807,Old_English_sheepdog,test,169.0
17643,n02105641_11313,Old_English_sheepdog,test,169.0
17644,n02105641_6350,Old_English_sheepdog,test,169.0
17645,n02105641_14263,Old_English_sheepdog,test,169.0
17646,n02105641_3543,Old_English_sheepdog,test,169.0
17647,n02105641_3331,Old_English_sheepdog,test,169.0
17648,n02105641_1618,Old_English_sheepdog,test,169.0
17649,n02105641_7191,Old_English_sheepdog,test,169.0
17650,n02105641_1673,Old_English_sheepdog,test,169.0
17651,n02105641_13952,Old_English_sheepdog,test,169.0
17652,n02105641_10051,Old_English_sheepdog,test,169.0
17653,n02105641_7945,Old_English_sheepdog,test,169.0
17654,n02105641_7603,Old_English_sheepdog,test,169.0
17655,n02105641_126,Old_English_sheepdog,test,169.0
17656,n02105641_8701,Old_English_sheepdog,test,169.0
17657,n02105641_4733,Old_English_sheepdog,test,169.0
17658,n02105641_10672,Old_English_sheepdog,test,169.0
17659,n02105641_12816,Old_English_sheepdog,test,169.0
17660,n02105641_24,Old_English_sheepdog,test,169.0
17661,n02105641_918,Old_English_sheepdog,test,169.0
17662,n02105641_11694,Old_English_sheepdog,test,169.0
17663,n02105641_6875,Old_English_sheepdog,test,169.0
17664,n02105641_2606,Old_English_sheepdog,test,169.0
17665,n02105641_764,Old_English_sheepdog,test,169.0
17666,n02105641_9412,Old_English_sheepdog,test,169.0
17667,n02105641_6142,Old_English_sheepdog,test,169.0
17668,n02105641_7650,Old_English_sheepdog,test,169.0
17669,n02105641_1045,Old_English_sheepdog,test,169.0
17670,n02105641_13779,Old_English_sheepdog,test,169.0
17671,n02105641_169,Old_English_sheepdog,test,169.0
17672,n02105641_7528,Old_English_sheepdog,test,169.0
17673,n02105641_3800,Old_English_sheepdog,test,169.0
17674,n02105641_9289,Old_English_sheepdog,test,169.0
17675,n02105641_1881,Old_English_sheepdog,test,169.0
17676,n02105641_4660,Old_English_sheepdog,test,169.0
17677,n02105855_13039,Shetland_sheepdog,test,157.0
17678,n02105855_11529,Shetland_sheepdog,test,157.0
17679,n02105855_17893,Shetland_sheepdog,test,157.0
17680,n02105855_17517,Shetland_sheepdog,test,157.0
17681,n02105855_2094,Shetland_sheepdog,test,157.0
17682,n02105855_7846,Shetland_sheepdog,test,157.0
17683,n02105855_3399,Shetland_sheepdog,test,157.0
17684,n02105855_15233,Shetland_sheepdog,test,157.0
17685,n02105855_13611,Shetland_sheepdog,test,157.0
17686,n02105855_16893,Shetland_sheepdog,test,157.0
17687,n02105855_13457,Shetland_sheepdog,test,157.0
17688,n02105855_5880,Shetland_sheepdog,test,157.0
17689,n02105855_14781,Shetland_sheepdog,test,157.0
17690,n02105855_12990,Shetland_sheepdog,test,157.0
17691,n02105855_15828,Shetland_sheepdog,test,157.0
17692,n02105855_15602,Shetland_sheepdog,test,157.0
17693,n02105855_7893,Shetland_sheepdog,test,157.0
17694,n02105855_3168,Shetland_sheepdog,test,157.0
17695,n02105855_5012,Shetland_sheepdog,test,157.0
17696,n02105855_14126,Shetland_sheepdog,test,157.0
17697,n02105855_18141,Shetland_sheepdog,test,157.0
17698,n02105855_2433,Shetland_sheepdog,test,157.0
17699,n02105855_19204,Shetland_sheepdog,test,157.0
17700,n02105855_11166,Shetland_sheepdog,test,157.0
17701,n02105855_6557,Shetland_sheepdog,test,157.0
17702,n02105855_18496,Shetland_sheepdog,test,157.0
17703,n02105855_13311,Shetland_sheepdog,test,157.0
17704,n02105855_17070,Shetland_sheepdog,test,157.0
17705,n02105855_3434,Shetland_sheepdog,test,157.0
17706,n02105855_13955,Shetland_sheepdog,test,157.0
17707,n02105855_17096,Shetland_sheepdog,test,157.0
17708,n02105855_10112,Shetland_sheepdog,test,157.0
17709,n02105855_190,Shetland_sheepdog,test,157.0
17710,n02105855_11445,Shetland_sheepdog,test,157.0
17711,n02105855_13482,Shetland_sheepdog,test,157.0
17712,n02105855_10167,Shetland_sheepdog,test,157.0
17713,n02105855_19616,Shetland_sheepdog,test,157.0
17714,n02105855_4541,Shetland_sheepdog,test,157.0
17715,n02105855_4048,Shetland_sheepdog,test,157.0
17716,n02105855_18288,Shetland_sheepdog,test,157.0
17717,n02105855_14081,Shetland_sheepdog,test,157.0
17718,n02105855_14594,Shetland_sheepdog,test,157.0
17719,n02105855_142,Shetland_sheepdog,test,157.0
17720,n02105855_3892,Shetland_sheepdog,test,157.0
17721,n02105855_3549,Shetland_sheepdog,test,157.0
17722,n02105855_9857,Shetland_sheepdog,test,157.0
17723,n02105855_3672,Shetland_sheepdog,test,157.0
17724,n02105855_16948,Shetland_sheepdog,test,157.0
17725,n02105855_19926,Shetland_sheepdog,test,157.0
17726,n02105855_11876,Shetland_sheepdog,test,157.0
17727,n02105855_12631,Shetland_sheepdog,test,157.0
17728,n02105855_13256,Shetland_sheepdog,test,157.0
17729,n02105855_13586,Shetland_sheepdog,test,157.0
17730,n02105855_10095,Shetland_sheepdog,test,157.0
17731,n02105855_9079,Shetland_sheepdog,test,157.0
17732,n02105855_15067,Shetland_sheepdog,test,157.0
17733,n02105855_4302,Shetland_sheepdog,test,157.0
17734,n02106030_15637,collie,test,153.0
17735,n02106030_16338,collie,test,153.0
17736,n02106030_18040,collie,test,153.0
17737,n02106030_17074,collie,test,153.0
17738,n02106030_17232,collie,test,153.0
17739,n02106030_15613,collie,test,153.0
17740,n02106030_15508,collie,test,153.0
17741,n02106030_16359,collie,test,153.0
17742,n02106030_16250,collie,test,153.0
17743,n02106030_14943,collie,test,153.0
17744,n02106030_16011,collie,test,153.0
17745,n02106030_16000,collie,test,153.0
17746,n02106030_17285,collie,test,153.0
17747,n02106030_17923,collie,test,153.0
17748,n02106030_14999,collie,test,153.0
17749,n02106030_15074,collie,test,153.0
17750,n02106030_7895,collie,test,153.0
17751,n02106030_17586,collie,test,153.0
17752,n02106030_17165,collie,test,153.0
17753,n02106030_14089,collie,test,153.0
17754,n02106030_11148,collie,test,153.0
17755,n02106030_13834,collie,test,153.0
17756,n02106030_17752,collie,test,153.0
17757,n02106030_19433,collie,test,153.0
17758,n02106030_486,collie,test,153.0
17759,n02106030_16188,collie,test,153.0
17760,n02106030_17255,collie,test,153.0
17761,n02106030_14811,collie,test,153.0
17762,n02106030_15169,collie,test,153.0
17763,n02106030_17567,collie,test,153.0
17764,n02106030_17819,collie,test,153.0
17765,n02106030_15858,collie,test,153.0
17766,n02106030_8301,collie,test,153.0
17767,n02106030_7221,collie,test,153.0
17768,n02106030_15419,collie,test,153.0
17769,n02106030_19483,collie,test,153.0
17770,n02106030_3289,collie,test,153.0
17771,n02106030_16171,collie,test,153.0
17772,n02106030_6620,collie,test,153.0
17773,n02106030_16279,collie,test,153.0
17774,n02106030_9354,collie,test,153.0
17775,n02106030_538,collie,test,153.0
17776,n02106030_17662,collie,test,153.0
17777,n02106030_5041,collie,test,153.0
17778,n02106030_16623,collie,test,153.0
17779,n02106030_4909,collie,test,153.0
17780,n02106030_15888,collie,test,153.0
17781,n02106030_5915,collie,test,153.0
17782,n02106030_15408,collie,test,153.0
17783,n02106030_18142,collie,test,153.0
17784,n02106030_17578,collie,test,153.0
17785,n02106030_366,collie,test,153.0
17786,n02106030_991,collie,test,153.0
17787,n02106166_3515,Border_collie,test,150.0
17788,n02106166_950,Border_collie,test,150.0
17789,n02106166_7447,Border_collie,test,150.0
17790,n02106166_361,Border_collie,test,150.0
17791,n02106166_1284,Border_collie,test,150.0
17792,n02106166_2072,Border_collie,test,150.0
17793,n02106166_2477,Border_collie,test,150.0
17794,n02106166_5047,Border_collie,test,150.0
17795,n02106166_1990,Border_collie,test,150.0
17796,n02106166_1205,Border_collie,test,150.0
17797,n02106166_401,Border_collie,test,150.0
17798,n02106166_5057,Border_collie,test,150.0
17799,n02106166_4412,Border_collie,test,150.0
17800,n02106166_924,Border_collie,test,150.0
17801,n02106166_340,Border_collie,test,150.0
17802,n02106166_6569,Border_collie,test,150.0
17803,n02106166_459,Border_collie,test,150.0
17804,n02106166_3434,Border_collie,test,150.0
17805,n02106166_1754,Border_collie,test,150.0
17806,n02106166_3395,Border_collie,test,150.0
17807,n02106166_6710,Border_collie,test,150.0
17808,n02106166_355,Border_collie,test,150.0
17809,n02106166_2198,Border_collie,test,150.0
17810,n02106166_731,Border_collie,test,150.0
17811,n02106166_8068,Border_collie,test,150.0
17812,n02106166_4753,Border_collie,test,150.0
17813,n02106166_685,Border_collie,test,150.0
17814,n02106166_2596,Border_collie,test,150.0
17815,n02106166_2006,Border_collie,test,150.0
17816,n02106166_1059,Border_collie,test,150.0
17817,n02106166_2186,Border_collie,test,150.0
17818,n02106166_855,Border_collie,test,150.0
17819,n02106166_135,Border_collie,test,150.0
17820,n02106166_1845,Border_collie,test,150.0
17821,n02106166_6512,Border_collie,test,150.0
17822,n02106166_2111,Border_collie,test,150.0
17823,n02106166_2419,Border_collie,test,150.0
17824,n02106166_1236,Border_collie,test,150.0
17825,n02106166_3019,Border_collie,test,150.0
17826,n02106166_2000,Border_collie,test,150.0
17827,n02106166_884,Border_collie,test,150.0
17828,n02106166_1663,Border_collie,test,150.0
17829,n02106166_1854,Border_collie,test,150.0
17830,n02106166_59,Border_collie,test,150.0
17831,n02106166_204,Border_collie,test,150.0
17832,n02106166_152,Border_collie,test,150.0
17833,n02106166_5097,Border_collie,test,150.0
17834,n02106166_2996,Border_collie,test,150.0
17835,n02106166_1975,Border_collie,test,150.0
17836,n02106166_416,Border_collie,test,150.0
17837,n02106382_2922,Bouvier_des_Flandres,test,150.0
17838,n02106382_1399,Bouvier_des_Flandres,test,150.0
17839,n02106382_1131,Bouvier_des_Flandres,test,150.0
17840,n02106382_1806,Bouvier_des_Flandres,test,150.0
17841,n02106382_653,Bouvier_des_Flandres,test,150.0
17842,n02106382_3704,Bouvier_des_Flandres,test,150.0
17843,n02106382_413,Bouvier_des_Flandres,test,150.0
17844,n02106382_4177,Bouvier_des_Flandres,test,150.0
17845,n02106382_472,Bouvier_des_Flandres,test,150.0
17846,n02106382_9651,Bouvier_des_Flandres,test,150.0
17847,n02106382_1452,Bouvier_des_Flandres,test,150.0
17848,n02106382_1005,Bouvier_des_Flandres,test,150.0
17849,n02106382_886,Bouvier_des_Flandres,test,150.0
17850,n02106382_3756,Bouvier_des_Flandres,test,150.0
17851,n02106382_3437,Bouvier_des_Flandres,test,150.0
17852,n02106382_2730,Bouvier_des_Flandres,test,150.0
17853,n02106382_2715,Bouvier_des_Flandres,test,150.0
17854,n02106382_5553,Bouvier_des_Flandres,test,150.0
17855,n02106382_2417,Bouvier_des_Flandres,test,150.0
17856,n02106382_314,Bouvier_des_Flandres,test,150.0
17857,n02106382_2305,Bouvier_des_Flandres,test,150.0
17858,n02106382_8289,Bouvier_des_Flandres,test,150.0
17859,n02106382_469,Bouvier_des_Flandres,test,150.0
17860,n02106382_4609,Bouvier_des_Flandres,test,150.0
17861,n02106382_2536,Bouvier_des_Flandres,test,150.0
17862,n02106382_1311,Bouvier_des_Flandres,test,150.0
17863,n02106382_2679,Bouvier_des_Flandres,test,150.0
17864,n02106382_3124,Bouvier_des_Flandres,test,150.0
17865,n02106382_6381,Bouvier_des_Flandres,test,150.0
17866,n02106382_4243,Bouvier_des_Flandres,test,150.0
17867,n02106382_3202,Bouvier_des_Flandres,test,150.0
17868,n02106382_752,Bouvier_des_Flandres,test,150.0
17869,n02106382_3802,Bouvier_des_Flandres,test,150.0
17870,n02106382_590,Bouvier_des_Flandres,test,150.0
17871,n02106382_2456,Bouvier_des_Flandres,test,150.0
17872,n02106382_834,Bouvier_des_Flandres,test,150.0
17873,n02106382_1946,Bouvier_des_Flandres,test,150.0
17874,n02106382_611,Bouvier_des_Flandres,test,150.0
17875,n02106382_2502,Bouvier_des_Flandres,test,150.0
17876,n02106382_1598,Bouvier_des_Flandres,test,150.0
17877,n02106382_952,Bouvier_des_Flandres,test,150.0
17878,n02106382_4568,Bouvier_des_Flandres,test,150.0
17879,n02106382_742,Bouvier_des_Flandres,test,150.0
17880,n02106382_4760,Bouvier_des_Flandres,test,150.0
17881,n02106382_4532,Bouvier_des_Flandres,test,150.0
17882,n02106382_9317,Bouvier_des_Flandres,test,150.0
17883,n02106382_3692,Bouvier_des_Flandres,test,150.0
17884,n02106382_4469,Bouvier_des_Flandres,test,150.0
17885,n02106382_1673,Bouvier_des_Flandres,test,150.0
17886,n02106382_1470,Bouvier_des_Flandres,test,150.0
17887,n02106550_6286,Rottweiler,test,152.0
17888,n02106550_4129,Rottweiler,test,152.0
17889,n02106550_12828,Rottweiler,test,152.0
17890,n02106550_1323,Rottweiler,test,152.0
17891,n02106550_4397,Rottweiler,test,152.0
17892,n02106550_4785,Rottweiler,test,152.0
17893,n02106550_10651,Rottweiler,test,152.0
17894,n02106550_13034,Rottweiler,test,152.0
17895,n02106550_1889,Rottweiler,test,152.0
17896,n02106550_11762,Rottweiler,test,152.0
17897,n02106550_11002,Rottweiler,test,152.0
17898,n02106550_7393,Rottweiler,test,152.0
17899,n02106550_10966,Rottweiler,test,152.0
17900,n02106550_8383,Rottweiler,test,152.0
17901,n02106550_5184,Rottweiler,test,152.0
17902,n02106550_4339,Rottweiler,test,152.0
17903,n02106550_10555,Rottweiler,test,152.0
17904,n02106550_5133,Rottweiler,test,152.0
17905,n02106550_11693,Rottweiler,test,152.0
17906,n02106550_10048,Rottweiler,test,152.0
17907,n02106550_12424,Rottweiler,test,152.0
17908,n02106550_12160,Rottweiler,test,152.0
17909,n02106550_11903,Rottweiler,test,152.0
17910,n02106550_8595,Rottweiler,test,152.0
17911,n02106550_10706,Rottweiler,test,152.0
17912,n02106550_4072,Rottweiler,test,152.0
17913,n02106550_7767,Rottweiler,test,152.0
17914,n02106550_1260,Rottweiler,test,152.0
17915,n02106550_10952,Rottweiler,test,152.0
17916,n02106550_2725,Rottweiler,test,152.0
17917,n02106550_10222,Rottweiler,test,152.0
17918,n02106550_13213,Rottweiler,test,152.0
17919,n02106550_4063,Rottweiler,test,152.0
17920,n02106550_6965,Rottweiler,test,152.0
17921,n02106550_1033,Rottweiler,test,152.0
17922,n02106550_12073,Rottweiler,test,152.0
17923,n02106550_7419,Rottweiler,test,152.0
17924,n02106550_4962,Rottweiler,test,152.0
17925,n02106550_5710,Rottweiler,test,152.0
17926,n02106550_107,Rottweiler,test,152.0
17927,n02106550_2832,Rottweiler,test,152.0
17928,n02106550_11415,Rottweiler,test,152.0
17929,n02106550_8887,Rottweiler,test,152.0
17930,n02106550_3886,Rottweiler,test,152.0
17931,n02106550_148,Rottweiler,test,152.0
17932,n02106550_10709,Rottweiler,test,152.0
17933,n02106550_5271,Rottweiler,test,152.0
17934,n02106550_1974,Rottweiler,test,152.0
17935,n02106550_3528,Rottweiler,test,152.0
17936,n02106550_9317,Rottweiler,test,152.0
17937,n02106550_3524,Rottweiler,test,152.0
17938,n02106550_8994,Rottweiler,test,152.0
17939,n02106662_2753,German_shepherd,test,152.0
17940,n02106662_1094,German_shepherd,test,152.0
17941,n02106662_27393,German_shepherd,test,152.0
17942,n02106662_9556,German_shepherd,test,152.0
17943,n02106662_14842,German_shepherd,test,152.0
17944,n02106662_25775,German_shepherd,test,152.0
17945,n02106662_15647,German_shepherd,test,152.0
17946,n02106662_29517,German_shepherd,test,152.0
17947,n02106662_16418,German_shepherd,test,152.0
17948,n02106662_12906,German_shepherd,test,152.0
17949,n02106662_1841,German_shepherd,test,152.0
17950,n02106662_25917,German_shepherd,test,152.0
17951,n02106662_10122,German_shepherd,test,152.0
17952,n02106662_17449,German_shepherd,test,152.0
17953,n02106662_9292,German_shepherd,test,152.0
17954,n02106662_2924,German_shepherd,test,152.0
17955,n02106662_6966,German_shepherd,test,152.0
17956,n02106662_24774,German_shepherd,test,152.0
17957,n02106662_11620,German_shepherd,test,152.0
17958,n02106662_7313,German_shepherd,test,152.0
17959,n02106662_1812,German_shepherd,test,152.0
17960,n02106662_4498,German_shepherd,test,152.0
17961,n02106662_19801,German_shepherd,test,152.0
17962,n02106662_2337,German_shepherd,test,152.0
17963,n02106662_23996,German_shepherd,test,152.0
17964,n02106662_22245,German_shepherd,test,152.0
17965,n02106662_24758,German_shepherd,test,152.0
17966,n02106662_16817,German_shepherd,test,152.0
17967,n02106662_16342,German_shepherd,test,152.0
17968,n02106662_22854,German_shepherd,test,152.0
17969,n02106662_695,German_shepherd,test,152.0
17970,n02106662_15429,German_shepherd,test,152.0
17971,n02106662_620,German_shepherd,test,152.0
17972,n02106662_590,German_shepherd,test,152.0
17973,n02106662_3116,German_shepherd,test,152.0
17974,n02106662_20711,German_shepherd,test,152.0
17975,n02106662_13904,German_shepherd,test,152.0
17976,n02106662_12116,German_shepherd,test,152.0
17977,n02106662_24110,German_shepherd,test,152.0
17978,n02106662_27251,German_shepherd,test,152.0
17979,n02106662_808,German_shepherd,test,152.0
17980,n02106662_15107,German_shepherd,test,152.0
17981,n02106662_712,German_shepherd,test,152.0
17982,n02106662_9936,German_shepherd,test,152.0
17983,n02106662_15666,German_shepherd,test,152.0
17984,n02106662_13178,German_shepherd,test,152.0
17985,n02106662_9226,German_shepherd,test,152.0
17986,n02106662_16163,German_shepherd,test,152.0
17987,n02106662_3431,German_shepherd,test,152.0
17988,n02106662_7212,German_shepherd,test,152.0
17989,n02106662_597,German_shepherd,test,152.0
17990,n02106662_2884,German_shepherd,test,152.0
17991,n02107142_10952,Doberman,test,150.0
17992,n02107142_17575,Doberman,test,150.0
17993,n02107142_16917,Doberman,test,150.0
17994,n02107142_18214,Doberman,test,150.0
17995,n02107142_814,Doberman,test,150.0
17996,n02107142_5284,Doberman,test,150.0
17997,n02107142_17450,Doberman,test,150.0
17998,n02107142_5166,Doberman,test,150.0
17999,n02107142_5181,Doberman,test,150.0
18000,n02107142_3033,Doberman,test,150.0
18001,n02107142_1901,Doberman,test,150.0
18002,n02107142_1886,Doberman,test,150.0
18003,n02107142_699,Doberman,test,150.0
18004,n02107142_7402,Doberman,test,150.0
18005,n02107142_5196,Doberman,test,150.0
18006,n02107142_5570,Doberman,test,150.0
18007,n02107142_16316,Doberman,test,150.0
18008,n02107142_18020,Doberman,test,150.0
18009,n02107142_4653,Doberman,test,150.0
18010,n02107142_9597,Doberman,test,150.0
18011,n02107142_15003,Doberman,test,150.0
18012,n02107142_9362,Doberman,test,150.0
18013,n02107142_7311,Doberman,test,150.0
18014,n02107142_4314,Doberman,test,150.0
18015,n02107142_790,Doberman,test,150.0
18016,n02107142_8675,Doberman,test,150.0
18017,n02107142_3556,Doberman,test,150.0
18018,n02107142_12739,Doberman,test,150.0
18019,n02107142_2418,Doberman,test,150.0
18020,n02107142_1306,Doberman,test,150.0
18021,n02107142_16512,Doberman,test,150.0
18022,n02107142_2213,Doberman,test,150.0
18023,n02107142_3236,Doberman,test,150.0
18024,n02107142_7731,Doberman,test,150.0
18025,n02107142_3227,Doberman,test,150.0
18026,n02107142_7300,Doberman,test,150.0
18027,n02107142_8399,Doberman,test,150.0
18028,n02107142_11717,Doberman,test,150.0
18029,n02107142_5517,Doberman,test,150.0
18030,n02107142_12076,Doberman,test,150.0
18031,n02107142_7206,Doberman,test,150.0
18032,n02107142_4725,Doberman,test,150.0
18033,n02107142_15334,Doberman,test,150.0
18034,n02107142_788,Doberman,test,150.0
18035,n02107142_278,Doberman,test,150.0
18036,n02107142_18779,Doberman,test,150.0
18037,n02107142_15936,Doberman,test,150.0
18038,n02107142_14636,Doberman,test,150.0
18039,n02107142_18610,Doberman,test,150.0
18040,n02107142_8437,Doberman,test,150.0
18041,n02107312_4540,miniature_pinscher,test,184.0
18042,n02107312_5752,miniature_pinscher,test,184.0
18043,n02107312_3426,miniature_pinscher,test,184.0
18044,n02107312_3673,miniature_pinscher,test,184.0
18045,n02107312_2893,miniature_pinscher,test,184.0
18046,n02107312_4741,miniature_pinscher,test,184.0
18047,n02107312_3592,miniature_pinscher,test,184.0
18048,n02107312_7528,miniature_pinscher,test,184.0
18049,n02107312_2702,miniature_pinscher,test,184.0
18050,n02107312_3636,miniature_pinscher,test,184.0
18051,n02107312_2709,miniature_pinscher,test,184.0
18052,n02107312_3368,miniature_pinscher,test,184.0
18053,n02107312_7235,miniature_pinscher,test,184.0
18054,n02107312_2958,miniature_pinscher,test,184.0
18055,n02107312_6706,miniature_pinscher,test,184.0
18056,n02107312_4907,miniature_pinscher,test,184.0
18057,n02107312_4456,miniature_pinscher,test,184.0
18058,n02107312_1207,miniature_pinscher,test,184.0
18059,n02107312_1233,miniature_pinscher,test,184.0
18060,n02107312_7029,miniature_pinscher,test,184.0
18061,n02107312_711,miniature_pinscher,test,184.0
18062,n02107312_7018,miniature_pinscher,test,184.0
18063,n02107312_1154,miniature_pinscher,test,184.0
18064,n02107312_5599,miniature_pinscher,test,184.0
18065,n02107312_7168,miniature_pinscher,test,184.0
18066,n02107312_3474,miniature_pinscher,test,184.0
18067,n02107312_7076,miniature_pinscher,test,184.0
18068,n02107312_7717,miniature_pinscher,test,184.0
18069,n02107312_105,miniature_pinscher,test,184.0
18070,n02107312_6375,miniature_pinscher,test,184.0
18071,n02107312_2300,miniature_pinscher,test,184.0
18072,n02107312_5114,miniature_pinscher,test,184.0
18073,n02107312_2478,miniature_pinscher,test,184.0
18074,n02107312_458,miniature_pinscher,test,184.0
18075,n02107312_6151,miniature_pinscher,test,184.0
18076,n02107312_27,miniature_pinscher,test,184.0
18077,n02107312_6487,miniature_pinscher,test,184.0
18078,n02107312_4929,miniature_pinscher,test,184.0
18079,n02107312_744,miniature_pinscher,test,184.0
18080,n02107312_5798,miniature_pinscher,test,184.0
18081,n02107312_1586,miniature_pinscher,test,184.0
18082,n02107312_3470,miniature_pinscher,test,184.0
18083,n02107312_4972,miniature_pinscher,test,184.0
18084,n02107312_46,miniature_pinscher,test,184.0
18085,n02107312_4650,miniature_pinscher,test,184.0
18086,n02107312_1520,miniature_pinscher,test,184.0
18087,n02107312_3667,miniature_pinscher,test,184.0
18088,n02107312_759,miniature_pinscher,test,184.0
18089,n02107312_4167,miniature_pinscher,test,184.0
18090,n02107312_6275,miniature_pinscher,test,184.0
18091,n02107312_3449,miniature_pinscher,test,184.0
18092,n02107312_5059,miniature_pinscher,test,184.0
18093,n02107312_546,miniature_pinscher,test,184.0
18094,n02107312_5474,miniature_pinscher,test,184.0
18095,n02107312_7391,miniature_pinscher,test,184.0
18096,n02107312_1724,miniature_pinscher,test,184.0
18097,n02107312_3603,miniature_pinscher,test,184.0
18098,n02107312_6003,miniature_pinscher,test,184.0
18099,n02107312_5055,miniature_pinscher,test,184.0
18100,n02107312_4943,miniature_pinscher,test,184.0
